student_id,year,semester,institution,course_number,credits,grade,course_description
4586060,2022,FALL,utexas,ME 334,3,A,"Fundamental aspects of the structure, properties, and behavior of engineering materials. Three lecture hours a week for one semester. Prerequisite: Chemistry 301 with a grade of at least C- and credit or registration for the following: Mechanical Engineering 134L; Physics 303L or 316; Physics 103N, 105N, or 116L; and Engineering Mechanics 319."
4586060,2022,FALL,utexas,ME 134L,1,B+,Hands-on experiments in materials science and engineering topics and microstructure-property relationships discussed in Mechanical Engineering 334. One lecture hour and three laboratory hours a week for one semester. Prerequisite: Credit or registration for Mechanical Engineering 334 and Engineering Mechanics 319.
4586060,2022,FALL,utexas,ME 130L,1,B,"Experimental design concepts, uncertainty analysis, and systems analysis as applied to thermodynamics, fluid mechanics, and heat transfer systems. One lecture hour and two laboratory hours a week for one semester. Prerequisite: Credit or registration for Mechanical Engineering 330."
4586060,2022,FALL,utexas,ME 335,3,A,"Fundamentals of probability, distribution theory, data analysis and statistics, interval estimation, hypothesis testing, and statistical quality control. Three lecture hours and one discussion hour a week for one semester. Prerequisite: Mathematics 408D or 408M with a grade of at least C-"
4586060,2022,FALL,utexas,ME 330,3,C+,"Fluid properties, statics, conservation laws, inviscid and viscous incompressible flow, flow in confined streams and around objects. Three lecture hours a week for one semester. Prerequisite: Engineering Mechanics 306, Mathematics 427J or 427K, and Mechanical Engineering 316T or 326 or 326H, with a grade of at least C- in each; and credit or registration for Mechanical Engineering 130L."
4586060,2023,SPRING,utexas,ME 139L,1,B+,"Experimental design concepts, uncertainty analysis, and systems analysis as applied to thermodynamics, fluid mechanics, and heat transfer systems. One lecture hour and two laboratory hours a week for one semester. Prerequisite: Credit or registration for Mechanical Engineering 339."
4586060,2023,SPRING,utexas,ME 339,3,A-,"Steady and transient heat conduction; forced and natural convection; radiation; introduction to heat exchangers and applications. Three lecture hours a week for one semester. Prerequisite: Mechanical Engineering 218 or 318M, 330, and 130L with a grade of at least C- in each; and credit or registration for Mechanical Engineering 139L."
4586060,2023,SPRING,utexas,ME 140L,1,A,"Hands-on laboratory using hand-held and bench-top electronic test and prototyping equipment for circuits and mechatronics applications; computer-aided instrumentation and data acquisition; laboratory study in design, prototyping, and testing with electrical and electronics components and electromechanical devices. One lecture hour and two laboratory hours a week for one semester. Prerequisite: Credit or registration for Mechanical Engineering 340."
4586060,2023,SPRING,utexas,ME 340,3,A-,"Theory and application of electrical circuits, electronics, and electromechanical devices; concepts in electrical power transmission; instrumentation; feedback; integration of electronics and instrumentation with mechanical engineering systems (mechatronics). Three lecture hours a week for one semester. Aerospace Engineering 375 and Mechanical Engineering 340 may not both be counted. Prerequisite: Mechanical Engineering 318M; Physics 303L or 316; Physics 103N, 105N, or 116L with a grade of at least C- in each; and credit or registration for Mechanical Engineering 140L."
4586060,2023,SPRING,utexas,ME 338,3,A,"Analysis for the design and manufacture of basic mechanical elements, and their role in the design of machines; application of finite element modeling. Three lecture hours a week for one semester. Prerequisite: Engineering Mechanics 319 and Mechanical Engineering 334 with a grade of at least C- in each."
4586060,2023,SPRING,utexas,MKT 320F,3,A,"Restricted to non-McCombs School of Business majors. Introduction to basic concepts and terminology in marketing: the process of developing marketing strategy, the role of marketing activities within the firm, external influences that affect the development of marketing strategy, and basic analytical tools appropriate to marketing decision making. Three lecture hours a week for one semester. Only one of the following may be counted: Marketing 320F, 337, 337H, 337N. May not be counted toward the Bachelor of Business Administration degree. Prerequisite: Forty-five semester hours of college coursework."
4586060,2023,FALL,utexas,ME 144L,1,A-,"Modeling of engineering systems, digital simulation, and assessment of results with experimental study; methods for analysis of first- and second-order systems, system identification, frequency response and feedback control principles; hands-on experimentation with mechanical, fluid, electrical, and magnetic systems; data acquisition and analysis using oscilloscopes and microcomputer-based analog-to-digital and digital-to-analog conversion; theoretical and practical principles governing the design and use of various sensors and transducers. For 144L, one lecture hour and two laboratory hours a week for one semester; for 244L, one lecture hour and three laboratory hours a week for one semester. Prerequisite: Credit or registration for Mechanical Engineering 344."
4586060,2023,FALL,utexas,FIN 320F,3,B+,"Restricted to non-McCombs School of Business majors. Principles of effective financial management, including planning, organization, and control; financial intermediaries; securities markets; evaluating alternative assets, debt, and capital structures. Three lecture hours a week for one semester. Prerequisite: Forty-five semester hours of college coursework and one of the following: Accounting 310F; Accounting 311 or 311H, and Accounting 312 or 312H; 6 semester hours of accounting coursework."
4586060,2023,FALL,utexas,ME 353,3,B,"Evaluating the financial impact of engineering decisions. Comparing alternatives with cash flow analysis considering rate of return, inflation, and taxes, with emphasis on analyzing risk. Managing complex projects with activity scheduling and resource allocation considering cash flows. Methods include probabilistic analysis and simulation. Three lecture hours and two discussion hours a week for one semester. Prerequisite: Mechanical Engineering 335 with a grade of at least C-."
4586060,2023,FALL,utexas,ME 344,3,A,"Lumped physical system models; electrical, fluid, mechanical, and thermal system analysis; linear system transient, steady-state behavior; introduction to feedback control. Three lecture hours a week for one semester. Prerequisite: Mathematics 427J or 427K, Mechanical Engineering 205 or 318M, and 324 or 314D with a grade of at least C- in each; Mechanical Engineering 340 and 140L with a grade of at least C- in each; and credit or registration for Mechanical Engineering 144L or 244L."
4586060,2023,FALL,utexas,ME 366J,3,B+,"An examination of structured methodologies for designing mechanical systems; reverse engineering/redesign projects and conceptual design projects. Three lecture hours and two laboratory hours a week for one semester. Prerequisite: The following coursework with a grade of at least C- in each: Mechanical Engineering 302, 330, 130L, 335, 338, 339, 139L, 340, and 140L; one of the following with a grade of at least C-: Mechanical Engineering 333H, 333T, Aerospace Engineering 333T, Biomedical Engineering 333T, Chemical Engineering 333T, Civil Engineering 333T, Electrical Engineering 333T, or Petroleum and Geosystems Engineering."
4586060,2024,SPRING,utexas,ME 266K,2,N/A,"Creative design, analysis, selection, development, and fabrication of engineering components and systems. Development of team project with faculty adviser and sponsoring engineer. Two lecture hours a week for one semester, with additional hours to be arranged. Prerequisite: Mechanical Engineering 344, 144L or 244L, 353, and 366J with a grade of at least C- in each."
4586060,2024,SPRING,utexas,E 316M,3,N/A,"Introduction to masterpieces of the American literary tradition, emphasizing historical, generic, and thematic connections. Three lecture hours a week for one semester. Some sections require an additional discussion hour a week. Prerequisite: One of the following: English 303C, Rhetoric and Writing 306, 306Q, 309J (or 309K), or Tutorial Course 303C."
4586060,2024,SPRING,utexas,ME 379M,3,N/A,"For each semester hour of credit earned, the equivalent of one lecture hour a week for one semester. May be repeated for credit when the topics vary. Prerequisite: Prerequisites vary with the topic."
4586060,2024,SPRING,utexas,GEO 401,4,N/A,"Registration priority given to environmental science and geological sciences majors. Nature, properties, and distribution of crustal materials; surficial processes; internal processes; origin of continents, oceans, and ocean basins; mineral and fuel resources. Three lecture hours and two hours of laboratory or fieldwork a week for one semester. Only one of the following may be counted: Geological Sciences 401, 303, 420H."
4586060,2024,SPRING,utexas,ME 266P,2,N/A,"Development of individual team project in association with faculty adviser and sponsoring project engineer. Four laboratory hours a week for one semester. Prerequisite: Mechanical Engineering 344, 144L or 244L, 353, and 366J with a grade of at least C- in each."
4589043,2018,Summer,utexas,HIS 315L,3,C,U.S. History 2
4589043,2019,Fall,utexas,RHE 306,3,B,"English, Rhetoric, Writing Composition 1, Essays, Essay, "
4589043,2020,Spring,utexas,RHE 309K,3,A,"English, Rhetoric, Writing Composition 2, Essays, Essay, "
4589043,2020,Summer,utexas,GOV 3US,3,A,"U.S. Government, United States, History"
4589043,2021,Spring,utexas,E 316L,3,B,"British Literature 2, English, Rhetoric, Poetry, Plays"
4589043,2021,Fall,utexas,M E 302,3,A-,"Intro to Engingeering Design & Graphics, ME 302 is a freshman level introduction to engineering design and graphics course. As part of this course, students learn the fundamentals of computer-aided design (CAD), finite element analysis (FEA) and computer-aided machining (CAM), along with an introduction to manufacturing processes (machining, casting, injection molding, 3D printing, etc.) and electronics. Over the course of the semester, students participate in a hands-on design project where they design a mechanical object using solid modeling software, analyze the mechanical properties of the object that they designed by performing structural finite element analysis (drop test, thermal expansion, etc.), and build the object by creating molds using CAM and CNC machining and injection molding their final part. Overall, the course teaches students about integrated design and manufacturing, practical implementation via machining, molding and finite element studies, and introduces students engineering communication and ethics."
4589043,2021,Fall,utexas,ARH 302,3,B,"Surv Ancient Thru Medieval Art, In candlelight 30,000 years ago, a group of early humans gathered inside a cave and painted exquisite, lifelike images of animals on the walls. Thousands of years later, on the other side of the world, a solitary Chinese potter threw an elegant celadon bowl, bound for shipment along the Silk Route to a Middle Eastern market hungry for such objects. At the same time, in southern India, a temple is rising, its walls an exuberant display of joyous, intertwined human figures. In a monastery in northern France sometime during the thirteenth century, monks bent over codices bound with animal hide and applied paper-thin gold leaf to delicate, jewel-toned manuscript paintings. Images, objects, and buildings tell stories which are immediate, profound, and deeply evocative of the human condition. Our object this semester will be to learn how to look, and how to communicate about what we see and experience when we are looking. To do this we will begin with the premise that works of art are visual conversations, and that each part of a work of art is one element in an ongoing dialogue between the maker and the viewer, each conversation ultimately an attempt to express something about what it means to be alive. In this course we will explore this dialogue across time and space. While we will look closely at the European artistic tradition, we will also broaden our understanding of artistic possibility by exploring the visual output of a number of key world civilizations. How and why we have constructed our history as heirs of this “European” tradition will be an important question we return to, again and again."
4589043,2021,Fall,utexas,M 408D,4,B,"Seq, Series, and Multivar Calc, M408D is the second course in UT's standard first-year calculus sequence. It is directed at students in the natural and social sciences and at engineering students. The emphasis in this course is on problem solving, not on the presentation of theoretical considerations. While the course necessarily includes some discussion of theoretical notions, its primary objective is not the production of theorem-provers. M408D contains a treatment of infinite series, and an introduction to vectors and vector calculus in 2-space and 3-space, including parametric equations, partial derivatives, gradients and multiple integrals."
4589043,2021,Fall,utexas,UGS 303,3,Q,"Stories from the Muslim West, Muslims make up nearly a quarter of the world's population, and although Muslims make up only about 1% of the U.S., Islam and Muslims are the focal point of much current attention. A college-educated person should have a basic understanding of Islam and Muslim societies. This interdisciplinary reading-centered course offers students a fun and lively way to learn about Muslim history, cultures, and beliefs, to become better equipped to handle real-world encounters and discussions on these topics, and to contribute meaningfully to society-wide debates on the interrelationship between Islam and the West."
4589043,2021,Fall,utexas,M 408C,4,CR,"can be a window through which to examine ethics and moral reasoning.Assignments for this course will include the following: 1) papers analyzing our three works of literature (“stories”); 2) research annotations for each work; 3) a dramatic reading from one of the works; 4) regular reading exercises on daily reading assignments; 5) a library task sheet. The research annotations will engage a gem of the University, the University libraries. We will have two guest speakers: a librarian will provide instruction on doing library research, and a communication instructor will present a lesson in elocution, oral communication and dramatic reading skills. Students will also be required to attend a university lecture during the semester."
4589043,2021,Fall,utexas,PSY 301,3,CR,"Psychology, Social Science, People, Humanity, Writing, Essays"
4589043,2021,Fall,utexas,PHY 303L,3,CR,"Engineering Physics II, Description Electricity and magnetism, optics, and atomic phenomena"
4589043,2021,Fall,utexas,PHY 303K,3,CR,"Engineering Physics I, A general survey of physics; primarily laws of motion, heat, and wave phenomena"
4589043,2021,Fall,utexas,PHY 105N,1,CR,"Participate in an introductory electricity, magnetism, and optics laboratory, Lab"
4589043,2021,Fall,utexas,PHY 105M,1,CR,"Participate in an introductory mechanics laboratory, Lab"
4589043,2021,Fall,utexas,CH 301,3,CR,"Principles of Chemistry I, Includes gases, atomic theory, bonding, and thermodynamics"
4589043,2021,Fall,utexas,C S 312,3,CR,"Introduction to Programming, coding, code"
4589043,2022,Spring,utexas,UGS 303,3,A,"Afro-Entrepreneurship, business, economics, african american, black, minority"
4589043,2022,Spring,utexas,E M 306,3,C,"Statics, Vector algebra, force systems, free-body diagrams; engineering applications of equilibrium, including frames, friction, distributed loads; centroids, moments of inertia"
4589043,2022,Spring,utexas,M 427J,4,A,"Differential Equations with Linear Algebra, Math, Calculus"
4589043,2022,Spring,utexas,M E 333T,3,A-,"Engineering Communication, Thesis, reports, research"
4589043,2022,Spring,utexas,C S 303E,3,A,"Elements of Computers and Programming, introduction"
4589043,2022,Fall,utexas,M E 318M,3,A,"Programming and Engineering Computational Methods, differential equations, solids, dynamics, MATLAB, coding, math"
4589043,2022,Fall,utexas,M E 316T,3,C+,"Thermodynamics, heat, chemistry"
4589043,2022,Fall,utexas,M 427L,4,A,"Advanced Calculus for Applications II, vector, vectors, 3D, 3-D, Dimensional"
4589043,2022,Fall,utexas,E M 319,3,C,"Mechanics of Solids, Internal forces and deformations in solids; stress and strain in elastic and plastic solids; application to simple engineering problems"
4589043,2022,Fall,utexas,C S 313E,3,A,"Elements of Software Design, data structures, algorithms, coding, software, programming"
4589043,2023,Spring,utexas,ME 314D,3,B-,"Dynamics, Students will learn to mathematically model the dynamics of mechanical systems including both particles and rigid bodies. Additionally, students will: 1) Understand the mathematical theory behind kinetics and kinematics 2) Learn principles of equations of motion, work-energy, impulse-momentum"
4589043,2023,Spring,utexas,M E 134L,1,B,"Materials Engineering Lab, Hands-on experiments in materials science and engineering topics and microstructure-property relationships. Chemistry."
4589043,2023,Spring,utexas,M E 334,3,B-,"Materials Engineering, Fundamental aspects of the structure, properties, and behavior of engineering materials, chemistry"
4589043,2023,Spring,utexas,M E 130L,1,A-,"Experimental Fluid Mechanics, Experimental design concepts, uncertainty analysis, and systems analysis as applied to thermodynamics, fluid mechanics, and heat transfer systems"
4589043,2023,Spring,utexas,M E 330,3,B,"Fluid Mechanics, Fluid properties, statics, conservation laws, inviscid and viscous incompressible flow, flow in confined streams and around objects."
4589043,2023,Spring,utexas,MAS 374,3,A-,U.S. Mexico Desert History
4589043,2023,Spring,utexas,SDS 301,3,CR,"Elementary Statistical Methods, Math, Analysis"
4589043,2023,Fall,utexas,M E 140L,1,A,"Mechatronics Laboratory, Hands-on laboratory using hand-held and bench-top electronic test and prototyping equipment for circuits and mechatronics applications; computer-aided instrumentation and data acquisition; laboratory study in design, prototyping, and testing with electrical and electronics components and electromechanical devices"
4589043,2023,Fall,utexas,M E 340,3,B,"Mechatronics, Theory and application of electrical circuits, electronics, and electromechanical devices; concepts in electrical power transmission; instrumentation; feedback; integration of electronics and instrumentation with mechanical engineering systems"
4589043,2023,Fall,utexas,M E 338,3,B,"Machine Elements, Analysis for the design and manufacture of basic mechanical elements, and their role in the design of machines; application of finite element modeling"
4589043,2023,Fall,utexas,M E 335,3,A,"Engineering Statistics, Fundamentals of probability, distribution theory, data analysis and statistics, interval estimation, hypothesis testing, and statistical quality control"
4589043,2023,Fall,utexas,M E 139L,1,C,"Experimental Heat Transfer, Experimental design concepts, uncertainty analysis, and systems analysis as applied to thermodynamics, fluid mechanics, and heat transfer systems"
4589043,2023,Fall,utexas,M E 339,3,B-,"Heat Transfer, Steady and transient heat conduction; forced and natural convection; radiation; introduction to heat exchangers and applications"
4589043,2024,Spring,utexas,M E 144L,1,,"Dynamic Systems & Controls Lab, Modeling of engineering systems, digital simulation, and assessment of results with experimental study; methods for analysis of first- and second-order systems, system identification, frequency response and feedback control principles; hands-on experimentation with mechanical, fluid, electrical, and magnetic systems; data acquisition and analysis using oscilloscopes and microcomputer-based analog-to-digital and digital-to-analog conversion; theoretical and practical principles governing the design and use of various sensors and transducers"
4589043,2024,Spring,utexas,M E 344,3,,"Dynamic Systems and Controls, Lumped physical system models; electrical, fluid, mechanical, and thermal system analysis; linear system transient, steady-state behavior; introduction to feedback control"
4589043,2024,Spring,utexas,M E 353,3,,"Engineering Finance, Evaluating the financial impact of engineering decisions. Comparing alternatives with cash flow analysis considering rate of return, inflation, and taxes, with emphasis on analyzing risk. Managing complex projects with activity scheduling and resource allocation considering cash flows. Methods include probabilistic analysis and simulation"
4589043,2024,Spring,utexas,M E 366J,3,,"Mechanical Engineer Design Methodology, An examination of structured methodologies for designing mechanical systems; reverse engineering/redesign projects and conceptual design projects"
4589043,2024,Spring,utexas,M E 379M,3,,"Data Science for Engineers, code, coding, programming, python"
4589043,2024,Spring,utexas,C S 329E,3,,"Elements of Data Analytics, code, coding, programming, python"
4591455,2020,FALL,utexas,RHE306,3,CR,"An introductory writing course that includes instruction in practical reasoning and the principles of rhetoric. Three lecture hours a week for one semester. Only one of the following may be counted: English 603A, 303C, Rhetoric and Writing 306, 306Q, Tutorial Course 603A, 303C. Prerequisite: A passing score on the writing section of the Texas Higher Education Assessment (THEA) test (or an appropriate assessment test)."
4591455,2020,FALL,utexas,ME302,3,B-,"Introduction to mechanical engineering education and practice through lectures and laboratory experiences. Graphics and modeling fundamentals for engineering design: freehand sketching, computer modeling of solid geometry, and generation of engineering drawings. Introduction to reverse engineering, computer-aided design, rapid prototyping, and manufacturing. Application of the design process and problem solving through individual and team projects. Two lecture hours and four laboratory hours a week for one semester. Only one of the following may be counted: Mechanical Engineering 302, 210, 210H."
4591455,2020,FALL,utexas,ANT307,3,B+,"Same as Linguistics 312C. An introduction to the study of culture through communication and the theory of signs. Three lecture hours or two lecture hours and one discussion hour a week for one semester. Only one of the following may be counted: Anthropology 307, Linguistics 312 (Topic: Culture and Communication), 312C."
4591455,2020,FALL,utexas,CH301,3,A,"Three lecture hours a week for one semester; some sections may also require one enrichment/discussion hour a week. Only one of the following may be counted: Chemistry 301, 301C, 301H, 301N, 304K. Prerequisite: An appropriate score on the Department of Chemistry placement examination."
4591455,2020,FALL,utexas,M408C,4,A,"Introduction to the theory and applications of differential and integral calculus of functions of one variable; topics include limits, continuity, differentiation, the mean value theorem and its applications, integration, the fundamental theorem of calculus, and transcendental functions. Three lecture hours and two discussion hours a week for one semester. Only one of the following may be counted: Mathematics 403K, 408C, 408K, 408N, 408Q, 408R. Prerequisite: An appropriate score on the mathematics placement exam or Mathematics 305G with a grade of at least B-."
4591455,2021,SPRING,utexas,GOV312L,3,A,"Analysis of underlying themes concerned with American political institutions and policies, including the United States Constitution. Three lecture hours or two lecture hours and one discussion hour a week for one semester. May be paired with Government 310L to satisfy the legislative Core requirement for government. Offered on the letter-grade basis only."
4591455,2021,SPRING,utexas,HIS315K,3,B,Survey of United States history from the colonial period through the Civil War. Three lecture hours or two lecture hours and one discussion hour a week for one semester.
4591455,2021,SPRING,utexas,M408D,4,A,"Certain sections of this course are designated as advanced placement or honors sections; they are restricted to students who have scored well on the Advanced Placement Calculus BC exam or have the consent of the mathematics adviser. This is the second semester of the accelerated calculus sequence. The theory and applications of sequences and infinite series, including those involving functions of one variable, and an introduction to the theory and applications of differential and integral calculus of functions of several variables; subjects include methods of integration, parametric equations, sequences, infinite series, power series, functions of several variables, partial derivatives, and multiple integrals. Three lecture hours and two discussion hours a week for one semester. Only one of the following may be counted: Mathematics 403L, 408D, 408M (or 308M). Prerequisite: Mathematics 408C, 408L, or 408S with a grade of at least C-."
4591455,2021,SPRING,utexas,PHY303K,3,CR,"A general survey of physics; primarily laws of motion, heat, and wave phenomena. Three lecture hours and one discussion hour a week for one semester. Only one of the following may be counted: Physical Science 303, Physics 301, 302K, 303K, 309K, 317K. Prerequisite: Credit with a grade of at least C- or registration in Mathematics 408D, 408L, or 408S, and Physics 103M or 105M; and an appropriate score on the physics assessment exam."
4591455,2021,SPRING,utexas,PHY103M,1,A-,"Two laboratory hours a week for one semester. Only one of the following may be counted: Physics 101L, 102M, 103M, 105M, 117M. Prerequisite: Credit with a grade of at least C- or registration for Physics 303K."
4591455,2021,SUMMER,utexas,ARH301,3,A-,A broad survey of selected traditions of art with an emphasis upon understanding their visual elements and cultural significance. Three lecture hours or two lecture hours and one discussion hour a week for one semester.
4591455,2021,SUMMER,utexas,GOV310L,3,A,"A basic survey of American government, including fundamental political institutions, federal, state, and local; special attention to the United States and Texas Constitutions. Three lecture hours or two lecture hours and one discussion hour a week for one semester. May be paired with Government 305C, 306C, 312L, or 312P to satisfy the legislative Core requirement for government. Offered on the letter-grade basis only."
4591455,2021,FALL,utexas,HIS301J,3,CR,"Survey of world history from the sixteenth century to the present. Three lecture hours or two lecture hours and one discussion hour a week for one semester. Only one of the following may be counted: History 301G , 301J, 306N (Topic: Modern World)."
4591455,2021,FALL,utexas,HIS315L,3,CR,Survey of United States history since the Civil War. Three lecture hours or two lecture hours and one discussion hour a week for one semester.
4591455,2021,FALL,utexas,BIO311C,3,CR,"Introduction to biological energy transformation, cell structure and physiology, and gene expression. Three lecture hours and one discussion hour a week for one semester. Only one of the following may be counted: Biology 301L, 211, 311C. Biology 311C and 212 may not both be counted. Prerequisite: Credit or registration for Chemistry 301, 301C, or 301H."
4591455,2021,FALL,utexas,GE209C,2,CR,"Restricted to engineering majors. Development of problem-solving skills in the material covered in Engineering Mechanics 306. For each semester hour of credit earned, two hours of supplemental instruction a week for one semester. May not be counted toward any engineering degree. May be repeated for credit. Offered on the pass/fail basis only. Prerequisite: Concurrent enrollment in Engineering Mechanics 306 and consent of instructor."
4591455,2021,FALL,utexas,EM306,3,A,"Vector algebra, force systems, free-body diagrams; engineering applications of equilibrium, including frames, friction, distributed loads; centroids, moments of inertia. Three lecture hours and two discussion hours a week for one semester. Prerequisite: Mathematics 408D, 408L, 408M, or 408S, and Physics 301 or 303K with a grade of at least C- in each."
4591455,2021,FALL,utexas,ME316T,3,B,"Properties, heat and work, first and second laws, thermodynamic processes, introduction to ideal power cycles. Three lecture hours a week for one semester, with additional hours to be arranged. Only one of the following may be counted: Mechanical Engineering 326, 326H, 316T. Prerequisite: Chemistry 301, Mathematics 408D or 408M, and Physics 301 or 303K with a grade of at least C- in each."
4591455,2021,FALL,utexas,M427J,4,A-,"Ordinary differential equations, introduction to vector spaces, linear operators and eigenvalues, systems of linear differential equations, introduction to partial differential equations and Fourier series. Five lecture hours a week for one semester. Mathematics 427J and 427K may not both be counted. Prerequisite: Mathematics 408D, 408L, or 408S with a grade of at least C-."
4591455,2021,FALL,utexas,PHY303L,3,A,"Electricity and magnetism, optics, and atomic phenomena. Three lecture hours and one discussion hour a week for one semester. Only one of the following may be counted: Physical Science 304, Physics 302L, 303L, 309L, 316, 317L. Prerequisite: Physics 303K and 103M or 105M with a grade of at least C- in each; credit with a grade of at least C- or registration in Mathematics 408D or 408M, and Physics 103N or 105N."
4591455,2022,SPRING,utexas,CS312,3,CR,"First part of a two-part sequence in programming. Fundamental concepts of structured programming; procedures and data structures with a focus on problem solving strategies and implementation; introduction to concepts of informal specification, informal reasoning about program behavior, debugging, and ad hoc testing. Three lecture hours and one discussion hour a week for one semester. Only one of the following courses may be counted: Computer Science 303E, 312, 312H. Credit for Computer Science 312 may not be earned after a student has received credit for Computer Science 314 or 314H. Prerequisite: Credit with a grade of at least C- or registration for Mathematics 408C, 408K, or 408N."
4591455,2022,SPRING,utexas,EM319,3,A,"Internal forces and deformations in solids; stress and strain in elastic and plastic solids; application to simple engineering problems. Three lecture hours a week for one semester, with discussion hours if necessary. Prerequisite: Engineering Mechanics 306, and Mathematics 408D or 408M with a grade of at least C- in each."
4591455,2022,SPRING,utexas,ME314D,3,B,"Analysis of motions, forces, momenta, and energies in mechanical systems. Three lecture hours and one discussion hour a week for one semester. Mechanical Engineering 314D and 324 may not both be counted. Prerequisite: Engineering Mechanics 306 and Mathematics 408D or 408M with a grade of at least C- in each."
4591455,2022,SPRING,utexas,ME318M,3,A,"An investigation of applied numerical analysis, programming of computational algorithms using mathematical software, and applications of computational methods to the solution of mechanical engineering problems. Two lecture hours and one and one-half laboratory hours a week for one semester. Prerequisite: Mathematics 427J or 427K with a grade of at least C-."
4591455,2022,SPRING,utexas,M427L,4,A-,"Matrices, elements of vector analysis and calculus of functions of several variables, including gradient, divergence, and curl of a vector field, multiple integrals and chain rules, length and area, line and surface integrals, Green's theorems in the plane and space, and, if time permits, complex analysis. Five class hours a week for one semester. Prerequisite: Mathematics 408D, 408L, or 408S with a grade of at least C-."
4591455,2022,SUMMER,utexas,ME333T,3,A,"Professional communication skills for engineers, with emphasis on research, writing, and oral presentation on topics of social and technical significance in engineering. Two lecture hours and two laboratory hours a week for one semester. Only one of the following may be counted: Aerospace Engineering 333T, Biomedical Engineering 333T, Communication 333T, Civil Engineering 333T, Chemical Engineering 333T, Electrical and Computer Engineering 333T, Electrical Engineering 333T, Engineering Studies 333T, Mechanical Engineering 333T, Petroleum and Geosystems Engineering 333T. Prerequisite: Rhetoric and Writing 306 or English 303C with a grade of at least C-."
4591455,2022,SUMMER,utexas,PHY105N,1,A-,"Participate in an introductory electricity, magnetism, and optics laboratory. Three laboratory hours a week for one semester. Only one of the following may be counted: Physics 102N, 103N, 105N, 116L, 117N. Prerequisite: Credit with a grade of at least C- or registration for Physics 302L, 303L or 317L."
4591455,2022,FALL,utexas,ES277,2,A,"For each semester hour of credit earned, one lecture hour a week for one semester. May be repeated for credit when the topics vary. Prerequisite: Varies with the topic."
4591455,2022,FALL,utexas,ME330,3,A-,"Fluid properties, statics, conservation laws, inviscid and viscous incompressible flow, flow in confined streams and around objects. Three lecture hours a week for one semester. Prerequisite: Engineering Mechanics 306, Mathematics 427J or 427K, and Mechanical Engineering 316T or 326 or 326H, with a grade of at least C- in each; and credit or registration for Mechanical Engineering 130L."
4591455,2022,FALL,utexas,ME130L,1,A,"Experimental design concepts, uncertainty analysis, and systems analysis as applied to thermodynamics, fluid mechanics, and heat transfer systems. One lecture hour and two laboratory hours a week for one semester. Prerequisite: Credit or registration for Mechanical Engineering 330."
4591455,2022,FALL,utexas,ME334,3,B,"Fundamental aspects of the structure, properties, and behavior of engineering materials. Three lecture hours a week for one semester. Prerequisite: Chemistry 301 with a grade of at least C- and credit or registration for the following: Mechanical Engineering 134L; Physics 303L or 316; Physics 103N, 105N, or 116L; and Engineering Mechanics 319."
4591455,2022,FALL,utexas,ME134L,1,B+,Hands-on experiments in materials science and engineering topics and microstructure-property relationships discussed in Mechanical Engineering 334. One lecture hour and three laboratory hours a week for one semester. Prerequisite: Credit or registration for Mechanical Engineering 334 and Engineering Mechanics 319.
4591455,2022,FALL,utexas,ME335,3,A,"Fundamentals of probability, distribution theory, data analysis and statistics, interval estimation, hypothesis testing, and statistical quality control. Three lecture hours and one discussion hour a week for one semester. Prerequisite: Mathematics 408D or 408M with a grade of at least C-"
4591455,2023,SPRING,utexas,ES277,2,A,"For each semester hour of credit earned, one lecture hour a week for one semester. May be repeated for credit when the topics vary. Prerequisite: Varies with the topic."
4591455,2023,SPRING,utexas,ME338,3,A-,"Analysis for the design and manufacture of basic mechanical elements, and their role in the design of machines; application of finite element modeling. Three lecture hours a week for one semester. Prerequisite: Engineering Mechanics 319 and Mechanical Engineering 334 with a grade of at least C- in each."
4591455,2023,SPRING,utexas,ME339,3,B,"Steady and transient heat conduction; forced and natural convection; radiation; introduction to heat exchangers and applications. Three lecture hours a week for one semester. Prerequisite: Mechanical Engineering 218 or 318M, 330, and 130L with a grade of at least C- in each; and credit or registration for Mechanical Engineering 139L."
4591455,2023,SPRING,utexas,ME139L,1,A,"Experimental design concepts, uncertainty analysis, and systems analysis as applied to thermodynamics, fluid mechanics, and heat transfer systems. One lecture hour and two laboratory hours a week for one semester. Prerequisite: Credit or registration for Mechanical Engineering 339."
4591455,2023,SPRING,utexas,ME340,3,B+,"Theory and application of electrical circuits, electronics, and electromechanical devices; concepts in electrical power transmission; instrumentation; feedback; integration of electronics and instrumentation with mechanical engineering systems (mechatronics). Three lecture hours a week for one semester. Aerospace Engineering 375 and Mechanical Engineering 340 may not both be counted. Prerequisite: Mechanical Engineering 318M; Physics 303L or 316; Physics 103N, 105N, or 116L with a grade of at least C- in each; and credit or registration for Mechanical Engineering 140L."
4591455,2023,SPRING,utexas,ME140L,1,A,"Hands-on laboratory using hand-held and bench-top electronic test and prototyping equipment for circuits and mechatronics applications; computer-aided instrumentation and data acquisition; laboratory study in design, prototyping, and testing with electrical and electronics components and electromechanical devices. One lecture hour and two laboratory hours a week for one semester. Prerequisite: Credit or registration for Mechanical Engineering 340."
4591455,2023,SPRING,utexas,ME379M,3,A,"For each semester hour of credit earned, the equivalent of one lecture hour a week for one semester. May be repeated for credit when the topics vary. Prerequisite: Prerequisites vary with the topic."
